rate_plan_id,room_type_id,plan_type,name,price_delta,currency,cancellation_window_hours,cancellation_penalty_pct,includes_breakfast,min_stay_nights,status,updated_at
rtp_b070588e,rmt_96469ce5,refundable,Refundable,466.12,INR,24,0,0,1,active,2026-08-18T10:00:00+05:30
rtp_e0b49bef,rmt_7d0cef5a,refundable,Refundable,596.63,INR,24,0,0,1,active,2026-08-18T10:00:00+05:30
rtp_71a11847,rmt_7d0cef5a,full_board,Full Board,1392.14,INR,24,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_1bd565ff,rmt_e50b47af,half_board,Half Board,1230.55,INR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_6c6d7eb9,rmt_e50b47af,long_stay,Long Stay,-1025.46,INR,24,10,0,3,active,2026-08-18T10:00:00+05:30
rtp_753b5669,rmt_8d89007b,non_refundable,Non Refundable,-145.65,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_4dc15283,rmt_8d89007b,breakfast_included,Breakfast Included,116.52,INR,24,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_4287d024,rmt_a02efde1,refundable,Refundable,218.48,INR,72,25,0,1,active,2026-08-18T10:00:00+05:30
rtp_0a3eed9e,rmt_a02efde1,non_refundable,Non Refundable,-182.07,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_3fc85f07,rmt_8b9d4102,breakfast_included,Breakfast Included,186.44,INR,24,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_40d4303b,rmt_8b9d4102,full_board,Full Board,652.53,INR,24,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_a32cdc57,rmt_49b7d67a,refundable,Refundable,384.53,INR,72,0,0,1,active,2026-08-18T10:00:00+05:30
rtp_265826ef,rmt_49b7d67a,breakfast_included,Breakfast Included,256.35,INR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_6da457b7,rmt_fe825282,long_stay,Long Stay,-573.38,INR,24,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_bb45d49c,rmt_fe825282,half_board,Half Board,688.06,INR,24,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_99a9c03a,rmt_5de8d57d,half_board,Half Board,860.08,INR,24,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_30954e8b,rmt_5de8d57d,full_board,Full Board,1337.90,INR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_f2b34fa1,rmt_3d14ceda,non_refundable,Non Refundable,-611.61,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_09db4831,rmt_3d14ceda,long_stay,Long Stay,-917.42,INR,48,0,0,3,active,2026-08-18T10:00:00+05:30
rtp_ba9e92df,rmt_8e081aa6,non_refundable,Non Refundable,-840.96,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_916e678d,rmt_8e081aa6,full_board,Full Board,2354.70,INR,24,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_f87a5f6d,rmt_7f9540cd,non_refundable,Non Refundable,-740.39,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_0674cd0e,rmt_7f9540cd,long_stay,Long Stay,-1110.59,INR,24,10,0,3,active,2026-08-18T10:00:00+05:30
rtp_f6d268fa,rmt_0fb2e967,half_board,Half Board,1665.88,INR,48,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_ae4bac13,rmt_0fb2e967,breakfast_included,Breakfast Included,740.39,INR,48,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_d0b177c3,rmt_a133dc21,refundable,Refundable,1421.55,INR,24,25,0,1,active,2026-08-18T10:00:00+05:30
rtp_67de679d,rmt_a133dc21,breakfast_included,Breakfast Included,947.70,INR,48,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_5d7ed720,rmt_ff264dc6,non_refundable,Non Refundable,-1628.86,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_8ded274d,rmt_ff264dc6,breakfast_included,Breakfast Included,1303.09,INR,24,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_3575e20f,rmt_1d79d927,half_board,Half Board,468.44,INR,72,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_ad4d9b53,rmt_1d79d927,breakfast_included,Breakfast Included,208.19,INR,48,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_e8e3bdd8,rmt_8b45755c,long_stay,Long Stay,-487.95,INR,72,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_b2bff529,rmt_8b45755c,refundable,Refundable,390.36,INR,24,25,0,1,active,2026-08-18T10:00:00+05:30
rtp_38d6c7fe,rmt_a1b9987b,full_board,Full Board,1165.88,INR,72,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_6354ba03,rmt_a1b9987b,refundable,Refundable,499.66,INR,48,10,0,1,active,2026-08-18T10:00:00+05:30
rtp_ccbf8f70,rmt_d68490f5,refundable,Refundable,687.04,INR,24,10,0,1,active,2026-08-18T10:00:00+05:30
rtp_c8756bb8,rmt_d68490f5,non_refundable,Non Refundable,-572.53,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_dce92e4d,rmt_f5240945,non_refundable,Non Refundable,-1158.00,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_88b3c721,rmt_f5240945,long_stay,Long Stay,-1736.99,INR,48,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_5a6a4dfc,rmt_fc34ce18,refundable,Refundable,1736.99,INR,48,0,0,1,active,2026-08-18T10:00:00+05:30
rtp_f611533c,rmt_fc34ce18,half_board,Half Board,2605.49,INR,72,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_43c88fc5,rmt_0346ba24,long_stay,Long Stay,-2779.19,INR,24,0,0,3,active,2026-08-18T10:00:00+05:30
rtp_a12572c3,rmt_0346ba24,refundable,Refundable,2223.35,INR,72,25,0,1,active,2026-08-18T10:00:00+05:30
rtp_6890f915,rmt_37f39d35,breakfast_included,Breakfast Included,2038.07,INR,48,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_bfc0e0b0,rmt_37f39d35,full_board,Full Board,7133.25,INR,72,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_943b6a6a,rmt_ad4e3f27,breakfast_included,Breakfast Included,246.81,INR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_d6442b73,rmt_ad4e3f27,non_refundable,Non Refundable,-308.51,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_93ba4261,rmt_a1864caa,full_board,Full Board,1079.80,INR,48,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_12555c09,rmt_a1864caa,half_board,Half Board,694.16,INR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_2fa16340,rmt_5dfd49b7,half_board,Half Board,888.52,INR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_30490d1d,rmt_5dfd49b7,full_board,Full Board,1382.14,INR,24,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_5a9059af,rmt_27f6649c,half_board,Half Board,1221.71,INR,24,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_eb6e3811,rmt_27f6649c,long_stay,Long Stay,-1018.10,INR,24,0,0,3,active,2026-08-18T10:00:00+05:30
rtp_dc266b04,rmt_bd9ee392,breakfast_included,Breakfast Included,154.70,INR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_ab66f4d1,rmt_bd9ee392,full_board,Full Board,541.45,INR,48,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_e3540f90,rmt_c0bde6cb,long_stay,Long Stay,-362.58,INR,24,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_b5f08e91,rmt_c0bde6cb,non_refundable,Non Refundable,-241.72,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_bdf3a127,rmt_cde81eb8,refundable,Refundable,371.28,INR,24,0,0,1,active,2026-08-18T10:00:00+05:30
rtp_bb150c48,rmt_cde81eb8,full_board,Full Board,866.32,INR,24,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_155f148c,rmt_d6a2032a,half_board,Half Board,765.76,INR,24,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_11090350,rmt_d6a2032a,non_refundable,Non Refundable,-425.42,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_4c4324fc,rmt_cd0a1f4d,half_board,Half Board,1993.76,INR,24,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_adac3e79,rmt_cd0a1f4d,full_board,Full Board,3101.40,INR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_d7cb3fcf,rmt_0f2f5bb4,breakfast_included,Breakfast Included,1107.64,INR,24,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_b02ccc26,rmt_0f2f5bb4,non_refundable,Non Refundable,-1384.55,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_fe51b6ad,rmt_30d93e64,full_board,Full Board,4962.24,INR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_a81ab67c,rmt_30d93e64,long_stay,Long Stay,-2658.34,INR,72,0,0,3,active,2026-08-18T10:00:00+05:30
rtp_6a48c647,rmt_81466de1,full_board,Full Board,6823.08,INR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_c684c1c7,rmt_81466de1,refundable,Refundable,2924.18,INR,48,25,0,1,active,2026-08-18T10:00:00+05:30
rtp_31e367ab,rmt_8159f767,full_board,Full Board,1427.57,INR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_aaac67d0,rmt_8159f767,non_refundable,Non Refundable,-509.85,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_269c2a99,rmt_564bfbf6,non_refundable,Non Refundable,-637.31,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_4514bf59,rmt_564bfbf6,refundable,Refundable,764.77,INR,72,0,0,1,active,2026-08-18T10:00:00+05:30
rtp_1f078e85,rmt_26ce7f6b,full_board,Full Board,2284.11,INR,24,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_1362c568,rmt_26ce7f6b,half_board,Half Board,1468.36,INR,24,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_cffaff4f,rmt_08652597,half_board,Half Board,2018.99,INR,72,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_8a92e9f6,rmt_08652597,long_stay,Long Stay,-1682.49,INR,48,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_19be86db,rmt_903c62d8,non_refundable,Non Refundable,-187.96,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_b7b0ebbe,rmt_903c62d8,half_board,Half Board,338.33,INR,24,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_c5fdd4ed,rmt_ad910333,non_refundable,Non Refundable,-234.95,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_dad12e8b,rmt_ad910333,half_board,Half Board,422.91,INR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_4831a6fa,rmt_dac67beb,half_board,Half Board,541.33,INR,72,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_ab74c345,rmt_dac67beb,breakfast_included,Breakfast Included,240.59,INR,48,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_ca6c1cbc,rmt_e9c79daa,half_board,Half Board,744.33,INR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_1a927474,rmt_e9c79daa,long_stay,Long Stay,-620.27,INR,48,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_cb023ef5,rmt_ff6ee93d,long_stay,Long Stay,-1639.88,INR,48,10,0,3,active,2026-08-18T10:00:00+05:30
rtp_ec1c302c,rmt_ff6ee93d,breakfast_included,Breakfast Included,874.60,INR,24,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_957b5a3c,rmt_245d2660,full_board,Full Board,3826.38,INR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_41f62831,rmt_245d2660,long_stay,Long Stay,-2049.84,INR,48,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_f63f5fa1,rmt_e092be55,breakfast_included,Breakfast Included,1399.36,INR,48,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_3c2c754e,rmt_e092be55,non_refundable,Non Refundable,-1749.20,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_35668039,rmt_e68f231a,refundable,Refundable,2886.18,INR,48,25,0,1,active,2026-08-18T10:00:00+05:30
rtp_c5bf9110,rmt_e68f231a,half_board,Half Board,4329.27,INR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_bb4f59f8,rmt_9cf80dff,half_board,Half Board,334.12,INR,72,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_7d39bfc7,rmt_9cf80dff,breakfast_included,Breakfast Included,148.50,INR,48,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_bd6111f3,rmt_1d6916d7,non_refundable,Non Refundable,-232.03,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_479ed4fb,rmt_1d6916d7,full_board,Full Board,649.68,INR,72,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_c3d18d45,rmt_4fd23018,refundable,Refundable,356.40,INR,48,25,0,1,active,2026-08-18T10:00:00+05:30
rtp_6308aa5f,rmt_4fd23018,non_refundable,Non Refundable,-297.00,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_7ab0c0eb,rmt_62d11505,full_board,Full Board,1143.44,INR,72,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_da6ec097,rmt_62d11505,breakfast_included,Breakfast Included,326.70,INR,24,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_bba8ab4f,rmt_2e76c825,half_board,Half Board,540.24,INR,48,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_d21044a2,rmt_2e76c825,breakfast_included,Breakfast Included,240.11,INR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_0312f546,rmt_96d1418d,refundable,Refundable,450.21,INR,48,10,0,1,active,2026-08-18T10:00:00+05:30
rtp_b8d73763,rmt_96d1418d,breakfast_included,Breakfast Included,300.14,INR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_39559bde,rmt_4a338652,breakfast_included,Breakfast Included,384.17,INR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_0becd89f,rmt_4a338652,full_board,Full Board,1344.61,INR,48,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_a7d0f1d2,rmt_ba41e2e7,long_stay,Long Stay,-990.45,INR,48,10,0,3,active,2026-08-18T10:00:00+05:30
rtp_dcf3cf16,rmt_ba41e2e7,refundable,Refundable,792.36,INR,48,0,0,1,active,2026-08-18T10:00:00+05:30
rtp_4f36632c,rmt_cea22577,non_refundable,Non Refundable,-622.25,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_532c9010,rmt_cea22577,refundable,Refundable,746.70,INR,72,0,0,1,active,2026-08-18T10:00:00+05:30
rtp_fd7b85e1,rmt_fdc49e70,long_stay,Long Stay,-1166.71,INR,72,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_96c94c60,rmt_fdc49e70,breakfast_included,Breakfast Included,622.25,INR,24,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_c63eb46a,rmt_4c559d42,full_board,Full Board,2787.67,INR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_0698c728,rmt_4c559d42,long_stay,Long Stay,-1493.39,INR,72,0,0,3,active,2026-08-18T10:00:00+05:30
rtp_1644ebbe,rmt_12804e9a,half_board,Half Board,2464.10,INR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_4361b19e,rmt_12804e9a,long_stay,Long Stay,-2053.41,INR,72,0,0,3,active,2026-08-18T10:00:00+05:30
rtp_791e62b2,rmt_d27cc80e,long_stay,Long Stay,-269.74,INR,72,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_03f6005d,rmt_d27cc80e,non_refundable,Non Refundable,-179.83,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_cc339679,rmt_95014fdd,refundable,Refundable,269.74,INR,72,10,0,1,active,2026-08-18T10:00:00+05:30
rtp_c8c5729d,rmt_95014fdd,half_board,Half Board,404.61,INR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_cdef3c97,rmt_10cf2e43,non_refundable,Non Refundable,-287.72,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_3ca24ae6,rmt_10cf2e43,refundable,Refundable,345.27,INR,24,0,0,1,active,2026-08-18T10:00:00+05:30
rtp_dcf50f27,rmt_308cd361,refundable,Refundable,474.74,INR,48,10,0,1,active,2026-08-18T10:00:00+05:30
rtp_7473455e,rmt_308cd361,full_board,Full Board,1107.74,INR,24,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_bf848f13,rmt_e6b6703d,non_refundable,Non Refundable,-282.73,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_59f9fe07,rmt_e6b6703d,full_board,Full Board,791.66,INR,24,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_ac843620,rmt_5f2b0922,full_board,Full Board,989.57,INR,24,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_965cbea2,rmt_5f2b0922,breakfast_included,Breakfast Included,282.73,INR,24,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_97559ca3,rmt_060c5796,refundable,Refundable,542.85,INR,24,25,0,1,active,2026-08-18T10:00:00+05:30
rtp_6037f9e8,rmt_060c5796,long_stay,Long Stay,-678.56,INR,72,10,0,3,active,2026-08-18T10:00:00+05:30
rtp_af2f5aa1,rmt_1e991e8e,full_board,Full Board,1741.64,INR,48,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_f8a71327,rmt_1e991e8e,breakfast_included,Breakfast Included,497.61,INR,72,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_6c68a623,rmt_e2eb5354,half_board,Half Board,1050.36,INR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_125bd2a8,rmt_e2eb5354,refundable,Refundable,700.24,INR,72,0,0,1,active,2026-08-18T10:00:00+05:30
rtp_620a098a,rmt_9359fd43,breakfast_included,Breakfast Included,583.53,INR,48,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_92220fd8,rmt_9359fd43,half_board,Half Board,1312.95,INR,48,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_8197fc9e,rmt_212ee201,refundable,Refundable,1120.39,INR,72,10,0,1,active,2026-08-18T10:00:00+05:30
rtp_b48fc427,rmt_212ee201,half_board,Half Board,1680.58,INR,48,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_21fb7e97,rmt_012c2d17,half_board,Half Board,2310.80,INR,24,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_79a9adae,rmt_012c2d17,full_board,Full Board,3594.57,INR,24,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_5df58169,rmt_4cf7dfce,long_stay,Long Stay,-1643.07,INR,24,0,0,3,active,2026-08-18T10:00:00+05:30
rtp_d46d679d,rmt_4cf7dfce,half_board,Half Board,1971.68,INR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_92534823,rmt_9efd9ddb,refundable,Refundable,1643.07,INR,24,10,0,1,active,2026-08-18T10:00:00+05:30
rtp_0843ce9f,rmt_9efd9ddb,non_refundable,Non Refundable,-1369.22,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_6807e3f7,rmt_e2cbaed4,refundable,Refundable,2103.13,INR,48,0,0,1,active,2026-08-18T10:00:00+05:30
rtp_74691c2c,rmt_e2cbaed4,half_board,Half Board,3154.69,INR,24,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_cc6f0360,rmt_62a96035,half_board,Half Board,4337.70,INR,72,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_f8555b08,rmt_62a96035,long_stay,Long Stay,-3614.75,INR,48,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_be12a5f1,rmt_6c44eee0,long_stay,Long Stay,-796.96,INR,72,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_1e824da9,rmt_6c44eee0,full_board,Full Board,1487.66,INR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_0a54c628,rmt_6658b960,refundable,Refundable,796.96,INR,48,10,0,1,active,2026-08-18T10:00:00+05:30
rtp_7dd4f602,rmt_6658b960,full_board,Full Board,1859.58,INR,48,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_e7427ee8,rmt_9eb5053c,long_stay,Long Stay,-1275.14,INR,72,10,0,3,active,2026-08-18T10:00:00+05:30
rtp_96bdf743,rmt_9eb5053c,half_board,Half Board,1530.17,INR,24,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_93d251ad,rmt_6459e588,refundable,Refundable,1402.65,INR,72,0,0,1,active,2026-08-18T10:00:00+05:30
rtp_f1cdb76b,rmt_6459e588,half_board,Half Board,2103.98,INR,48,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_95b2c904,rmt_807baba0,full_board,Full Board,973.01,INR,24,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_47052d2d,rmt_807baba0,non_refundable,Non Refundable,-347.50,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_467c3de5,rmt_96ba4750,long_stay,Long Stay,-651.57,INR,48,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_cb02995b,rmt_96ba4750,half_board,Half Board,781.88,INR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_8e844940,rmt_57402874,non_refundable,Non Refundable,-556.00,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_011b59a6,rmt_57402874,breakfast_included,Breakfast Included,444.80,INR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_10cb652e,rmt_67fe59d3,long_stay,Long Stay,-1146.76,INR,24,0,0,3,active,2026-08-18T10:00:00+05:30
rtp_ca339f86,rmt_67fe59d3,breakfast_included,Breakfast Included,611.60,INR,48,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_7b046b2b,rmt_4a3dd2d6,long_stay,Long Stay,-1160.29,INR,72,10,0,3,active,2026-08-18T10:00:00+05:30
rtp_69bcbcec,rmt_4a3dd2d6,breakfast_included,Breakfast Included,618.82,INR,24,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_731d4f94,rmt_04e2744e,breakfast_included,Breakfast Included,773.53,INR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_8b5aa4ba,rmt_04e2744e,non_refundable,Non Refundable,-966.91,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_2c644f11,rmt_e0d53248,breakfast_included,Breakfast Included,990.12,INR,72,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_7bcf37bd,rmt_e0d53248,refundable,Refundable,1485.18,INR,24,25,0,1,active,2026-08-18T10:00:00+05:30
rtp_06de9e5b,rmt_fc4b3dd0,full_board,Full Board,4764.94,INR,48,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_2e8f1781,rmt_fc4b3dd0,long_stay,Long Stay,-2552.65,INR,48,10,0,3,active,2026-08-18T10:00:00+05:30
rtp_70f4b332,rmt_0f48416c,non_refundable,Non Refundable,-344.40,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_9d74c0da,rmt_0f48416c,half_board,Half Board,619.91,INR,48,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_5ad83148,rmt_1ab8e4b4,full_board,Full Board,1205.39,INR,24,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_a7a31af9,rmt_1ab8e4b4,refundable,Refundable,516.59,INR,48,0,0,1,active,2026-08-18T10:00:00+05:30
rtp_5784c5cc,rmt_68283a6c,non_refundable,Non Refundable,-551.03,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_22d6e7e2,rmt_68283a6c,long_stay,Long Stay,-826.55,INR,24,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_378b374b,rmt_4a96fc9e,non_refundable,Non Refundable,-757.67,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_0bf5b139,rmt_4a96fc9e,half_board,Half Board,1363.81,INR,24,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_9fc848ba,rmt_5b79bb89,refundable,Refundable,774.61,INR,72,10,0,1,active,2026-08-18T10:00:00+05:30
rtp_5acdf6a7,rmt_5b79bb89,breakfast_included,Breakfast Included,516.41,INR,24,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_57a4e724,rmt_db364ae9,breakfast_included,Breakfast Included,645.51,INR,72,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_e5c696af,rmt_db364ae9,refundable,Refundable,968.27,INR,48,10,0,1,active,2026-08-18T10:00:00+05:30
rtp_a6bace93,rmt_41137ff6,full_board,Full Board,2891.89,INR,72,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_95d0113f,rmt_41137ff6,non_refundable,Non Refundable,-1032.82,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_0e252a04,rmt_8fde2496,half_board,Half Board,2556.22,INR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_232e1c69,rmt_8fde2496,non_refundable,Non Refundable,-1420.12,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_60960367,rmt_c0463b3f,long_stay,Long Stay,-426.53,INR,48,10,0,3,active,2026-08-18T10:00:00+05:30
rtp_64eb88b8,rmt_c0463b3f,refundable,Refundable,341.22,INR,48,10,0,1,active,2026-08-18T10:00:00+05:30
rtp_99049a5b,rmt_0de7aff3,refundable,Refundable,426.53,INR,48,25,0,1,active,2026-08-18T10:00:00+05:30
rtp_5e376b7c,rmt_0de7aff3,non_refundable,Non Refundable,-355.44,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_9cc075ca,rmt_bb74f599,breakfast_included,Breakfast Included,363.97,INR,72,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_dfa33428,rmt_bb74f599,long_stay,Long Stay,-682.44,INR,24,0,0,3,active,2026-08-18T10:00:00+05:30
rtp_c5ff1cf4,rmt_67af9717,refundable,Refundable,750.69,INR,48,10,0,1,active,2026-08-18T10:00:00+05:30
rtp_34a4ba10,rmt_67af9717,breakfast_included,Breakfast Included,500.46,INR,72,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_5fca7da1,rmt_ecd29352,half_board,Half Board,463.08,INR,48,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_1392644e,rmt_ecd29352,non_refundable,Non Refundable,-257.27,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_98f70b77,rmt_34911919,half_board,Half Board,578.85,INR,24,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_0b2bd287,rmt_34911919,non_refundable,Non Refundable,-321.58,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_5728231c,rmt_ca2fad13,long_stay,Long Stay,-617.44,INR,48,10,0,3,active,2026-08-18T10:00:00+05:30
rtp_5a6d650d,rmt_ca2fad13,refundable,Refundable,493.95,INR,72,10,0,1,active,2026-08-18T10:00:00+05:30
rtp_0450e36b,rmt_efb6138e,full_board,Full Board,1584.76,INR,24,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_c2fc22f1,rmt_efb6138e,refundable,Refundable,679.18,INR,24,10,0,1,active,2026-08-18T10:00:00+05:30
rtp_c0cc2fa8,rmt_48b7503e,full_board,Full Board,1680.43,INR,72,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_76ddcd8e,rmt_48b7503e,refundable,Refundable,720.18,INR,48,0,0,1,active,2026-08-18T10:00:00+05:30
rtp_4af67dc1,rmt_86c135a7,long_stay,Long Stay,-1125.29,INR,24,10,0,3,active,2026-08-18T10:00:00+05:30
rtp_33ca2897,rmt_86c135a7,half_board,Half Board,1350.34,INR,24,25,1,1,active,2026-08-18T10:00:00+05:30
